LA.LA,LO,FL
4864840.663,-7346.874918,1
4864836.4,-7349.546,1
4864832.494,-7332.154229,1
4864825.282,-7337.7161,1
4864823.281,-7341.635427,1
4864825.915,-7338.858,1
4864824.407,-7327.9291,1
4864818.292,-7316.9068,1
4864827.72,-7323.550654,1
4864813.715,-7316.8672,1
4864821.407,-7338.25904,1
4864808.964,-7311.9194,1
4864809.973,-7317.617267,1
4864812.695,-7309.8493,1
4864812.441,-7303.794296,1
4864802.072,-7315.7434,1
4864800.671,-7310.70086,1
4864804.135,-7308.779112,1
4864800.671,-7310.70086,1
4864807.625,-7312.6622,1
4864800.784,-7316.4574,1
4864797.237,-7312.583238,1
4864817.717,-7324.0807,1
4864814.533,-7318.3411,1
4864821.437,-7330.7869,1
4864822.171,-7332.1088,1
4864813.82,-7324.582886,1
4864818.357,-7325.2341,1
4864815.693,-7327.959274,1
4864829.558,-7345.4233,1
4864834.163,-7353.7234,1
4864833.495,-7352.5203,1
4864822.171,-7332.1088,1
4864837.274,-7359.3311,1
4864835.035,-7390.7347,1
4864841.108,-7366.2424,1
4864841.783,-7367.4588,1
4864844.887,-7373.0528,1
4864836.925,-7394.577825,1
4864836.056,-7390.6206,1
4864792.063,-7313.73112,1
4864795.149,-7317.0125,1
4864794.629,-7317.651,1
4864864.365,-7469.8715,0
4864866.856,-7474.5538,0
4864859.364,-7466.445299,0
4864826.59,-7445.557874,0
4864859.364,-7466.445299,0
4864829.266,-7454.2391,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864830.765,-7456.9775,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864827.938,-7468.870245,0
4864827.938,-7468.870245,0
4864824.97,-7460.2797,0
4864827.938,-7468.870245,0
4864817.724,-7450.481995,0
4864817.724,-7450.481995,0
4864827.938,-7468.870245,0
4864817.724,-7450.481995,0
4864823.61,-7457.6655,0
4864817.724,-7450.481995,0
4864852.15,-7458.3811,0
4864864.126,-7439.6245,0
4864872.437,-7441.934193,0
4864864.108,-7426.938324,0
4864861.71,-7435.1373,0
4864878.155,-7435.0675,0
4864877.686,-7423.0609,0
4864873.133,-7425.6611,0
4864890.038,-7410.6923,0
4864890.417,-7404.491683,0
4864885.406,-7411.3286,0
4864890.417,-7404.491683,0
4864896.058,-7426.6278,0
4864887.75,-7410.0266,0
4864898.435,-7424.804142,0
4864891.733,-7427.691686,0
4864895.579,-7422.259,0
4864893.576,-7432.243842,0
4864889.443,-7432.5748,0
4864896.747,-7427.8684,0
4864886.352,-7431.146403,0
4864890.838,-7439.661806,0
4864887.9,-7435.765817,0
4864891.204,-7435.9902,0
4864891.477,-7436.1229,0
4864899.692,-7429.617125,0
4864899.975,-7426.4836,0
4864896.601,-7436.454792,0
4864892.818,-7435.3779,0
4864899.692,-7429.617125,0
4864901.76,-7424.4078,0
4864836.803,-7463.946535,0
4864901.335,-7425.7281,0
4864852.15,-7458.3811,1
4864815.057,-7469.8892,1
4864820.413,-7466.9637,1
4864831.358,-7458.0493,1
4864810.03,-7460.7679,1
4864861.71,-7435.1373,1
4864873.133,-7425.6611,1
4864877.686,-7423.0609,1
4864828.667,-7453.1704,1
4864815.286,-7457.7555,1
4864893.033,-7417.5023,1
4864892.912,-7408.714526,1
4864881.275,-7414.916941,1
4864895.579,-7422.259,1
4864878.155,-7435.0675,1
4864864.126,-7439.6245,1
4864903.13,-7427.111388,1
4864883.153,-7432.4481,1
4864903.13,-7427.111388,1
4864841.241,-7391.930192,1
4864841.241,-7391.930192,1
4864842.181,-7383.6702,1
4864838.919,-7390.1847,1
4864845.605,-7374.3475,1
4864855.539,-7374.8973,1
4864861.756,-7376.317117,1
4864849.158,-7379.7994,1
4864845.755,-7381.6869,1
4864855.09,-7376.6318,1
4864849.303,-7372.803,1
4864842.961,-7377.07827,1
4864861.756,-7376.317117,1
4864846.028,-7355.50228,1
4864841.752,-7359.193,1
4864850.151,-7363.986105,1
4864845.549,-7366.0378,1
4864837.955,-7352.3488,1
4864836.4,-7349.546,1
4864840.663,-7346.874918,1
4864836.4,-7349.546,1
4864829.05,-7336.299,1
4864825.282,-7337.7161,1
4864832.494,-7332.154229,1
4864821.407,-7338.25904,1
4864825.915,-7338.858,1
4864823.281,-7341.635427,1
4864824.407,-7327.9291,1
4864827.72,-7323.550654,1
4864827.72,-7323.550654,1
4864818.292,-7316.9068,1
4864813.715,-7316.8672,1
4864809.973,-7317.617267,1
4864812.441,-7303.794296,1
4864812.695,-7309.8493,1
4864808.964,-7311.9194,1
4864802.072,-7315.7434,1
4864804.135,-7308.779112,1
4864800.671,-7310.70086,1
4864807.625,-7312.6622,1
4864800.784,-7316.4574,1
4864814.533,-7318.3411,1
4864797.237,-7312.583238,1
4864817.717,-7324.0807,1
4864800.671,-7310.70086,1
4864821.437,-7330.7869,1
4864818.357,-7325.2341,1
4864813.82,-7324.582886,1
4864815.693,-7327.959274,1
4864822.171,-7332.1088,1
4864829.558,-7345.4233,1
4864822.171,-7332.1088,1
4864834.163,-7353.7234,1
4864833.495,-7352.5203,1
4864837.921,-7360.4973,1
4864841.783,-7367.4588,1
4864841.108,-7366.2424,1
4864837.274,-7359.3311,1
4864835.035,-7390.7347,1
4864794.629,-7317.651,1
4864844.887,-7373.0528,1
4864836.056,-7390.6206,1
4864836.925,-7394.577825,1
4864792.063,-7313.73112,1
4864866.856,-7474.5538,0
4864792.063,-7313.73112,1
4864795.149,-7317.0125,1
4864829.266,-7454.2391,0
4864864.365,-7469.8715,0
4864859.364,-7466.445299,0
4864859.364,-7466.445299,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864824.97,-7460.2797,0
4864827.938,-7468.870245,0
4864826.59,-7445.557874,0
4864827.938,-7468.870245,0
4864830.765,-7456.9775,0
4864827.938,-7468.870245,0
4864823.61,-7457.6655,0
4864817.724,-7450.481995,0
4864827.938,-7468.870245,0
4864852.15,-7458.3811,0
4864817.724,-7450.481995,0
4864864.126,-7439.6245,0
4864817.724,-7450.481995,0
4864817.724,-7450.481995,0
4864872.437,-7441.934193,0
4864873.133,-7425.6611,0
4864861.71,-7435.1373,0
4864864.108,-7426.938324,0
4864890.417,-7404.491683,0
4864890.038,-7410.6923,0
4864878.155,-7435.0675,0
4864877.686,-7423.0609,0
4864885.406,-7411.3286,0
4864895.579,-7422.259,0
4864887.75,-7410.0266,0
4864898.435,-7424.804142,0
4864890.417,-7404.491683,0
4864891.733,-7427.691686,0
4864893.576,-7432.243842,0
4864896.747,-7427.8684,0
4864896.058,-7426.6278,0
4864887.9,-7435.765817,0
4864886.352,-7431.146403,0
4864891.204,-7435.9902,0
4864889.443,-7432.5748,0
4864896.601,-7436.454792,0
4864899.975,-7426.4836,0
4864890.838,-7439.661806,0
4864891.477,-7436.1229,0
4864892.818,-7435.3779,0
4864899.692,-7429.617125,0
4864901.76,-7424.4078,0
4864901.335,-7425.7281,0
4864899.692,-7429.617125,0
4864820.413,-7466.9637,1
4864815.057,-7469.8892,1
4864831.358,-7458.0493,1
4864836.803,-7463.946535,0
4864852.15,-7458.3811,1
4864815.286,-7457.7555,1
4864828.667,-7453.1704,1
4864810.03,-7460.7679,1
4864861.71,-7435.1373,1
4864877.686,-7423.0609,1
4864892.912,-7408.714526,1
4864881.275,-7414.916941,1
4864893.033,-7417.5023,1
4864873.133,-7425.6611,1
4864903.13,-7427.111388,1
4864883.153,-7432.4481,1
4864895.579,-7422.259,1
4864903.13,-7427.111388,1
4864864.126,-7439.6245,1
4864841.241,-7391.930192,1
4864878.155,-7435.0675,1
4864841.241,-7391.930192,1
4864838.919,-7390.1847,1
4864845.755,-7381.6869,1
4864842.181,-7383.6702,1
4864849.158,-7379.7994,1
4864855.539,-7374.8973,1
4864842.961,-7377.07827,1
4864855.09,-7376.6318,1
4864861.756,-7376.317117,1
4864861.756,-7376.317117,1
4864845.605,-7374.3475,1
4864841.752,-7359.193,1
4864845.549,-7366.0378,1
4864849.303,-7372.803,1
4864850.151,-7363.986105,1
4864846.028,-7355.50228,1
4864837.955,-7352.3488,1
4864840.962,-7353.466112,1
4864836.4,-7349.546,1
4864836.4,-7349.546,1
4864823.281,-7341.635427,1
4864829.05,-7336.299,1
4864832.494,-7332.154229,1
4864825.282,-7337.7161,1
4864825.915,-7338.858,1
4864821.407,-7338.25904,1
4864827.72,-7323.550654,1
4864824.407,-7327.9291,1
4864818.292,-7316.9068,1
4864809.973,-7317.617267,1
4864813.715,-7316.8672,1
4864812.695,-7309.8493,1
4864808.964,-7311.9194,1
4864812.441,-7303.794296,1
4864807.625,-7312.6622,1
4864804.135,-7308.779112,1
4864802.072,-7315.7434,1
4864800.671,-7310.70086,1
4864817.717,-7324.0807,1
4864814.533,-7318.3411,1
4864800.784,-7316.4574,1
4864797.237,-7312.583238,1
4864800.671,-7310.70086,1
4864821.437,-7330.7869,1
4864815.693,-7327.959274,1
4864818.357,-7325.2341,1
4864813.82,-7324.582886,1
4864829.558,-7345.4233,1
4864822.171,-7332.1088,1
4864833.495,-7352.5203,1
4864822.171,-7332.1088,1
4864834.163,-7353.7234,1
4864837.274,-7359.3311,1
4864841.108,-7366.2424,1
4864837.921,-7360.4973,1
4864841.783,-7367.4588,1
4864835.035,-7390.7347,1
4864836.925,-7394.577825,1
4864844.887,-7373.0528,1
4864836.056,-7390.6206,1
4864866.856,-7474.5538,0
4864794.629,-7317.651,1
4864792.063,-7313.73112,1
4864795.149,-7317.0125,1
4864792.063,-7313.73112,1
4864859.364,-7466.445299,0
4864859.364,-7466.445299,0
4864829.266,-7454.2391,0
4864864.365,-7469.8715,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864830.765,-7456.9775,0
4864827.938,-7468.870245,0
4864824.97,-7460.2797,0
4864817.724,-7450.481995,0
4864827.938,-7468.870245,0
4864823.61,-7457.6655,0
4864827.938,-7468.870245,0
4864827.938,-7468.870245,0
4864817.724,-7450.481995,0
4864852.15,-7458.3811,0
4864817.724,-7450.481995,0
4864817.724,-7450.481995,0
4864864.108,-7426.938324,0
4864861.71,-7435.1373,0
4864864.126,-7439.6245,0
4864873.133,-7425.6611,0
4864872.437,-7441.934193,0
4864890.038,-7410.6923,0
4864877.686,-7423.0609,0
4864885.406,-7411.3286,0
4864878.155,-7435.0675,0
4864890.417,-7404.491683,0
4864890.417,-7404.491683,0
4864887.75,-7410.0266,0
4864898.435,-7424.804142,0
4864895.579,-7422.259,0
4864896.058,-7426.6278,0
4864893.576,-7432.243842,0
4864891.733,-7427.691686,0
4864896.747,-7427.8684,0
4864889.443,-7432.5748,0
4864886.352,-7431.146403,0
4864887.9,-7435.765817,0
4864891.204,-7435.9902,0
4864891.477,-7436.1229,0
4864896.601,-7436.454792,0
4864892.818,-7435.3779,0
4864890.838,-7439.661806,0
4864901.335,-7425.7281,0
4864899.975,-7426.4836,0
4864901.76,-7424.4078,0
4864899.692,-7429.617125,0
4864899.692,-7429.617125,0
4864852.15,-7458.3811,1
4864836.803,-7463.946535,0
4864831.358,-7458.0493,1
4864815.057,-7469.8892,1
4864820.413,-7466.9637,1
4864861.71,-7435.1373,1
4864810.03,-7460.7679,1
4864815.286,-7457.7555,1
4864828.667,-7453.1704,1
4864877.686,-7423.0609,1
4864893.033,-7417.5023,1
4864873.133,-7425.6611,1
4864892.912,-7408.714526,1
4864881.275,-7414.916941,1
4864903.13,-7427.111388,1
4864895.579,-7422.259,1
4864883.153,-7432.4481,1
4864903.13,-7427.111388,1
4864878.155,-7435.0675,1
4864841.241,-7391.930192,1
4864864.126,-7439.6245,1
4864838.919,-7390.1847,1
4864841.241,-7391.930192,1
4864855.539,-7374.8973,1
4864845.755,-7381.6869,1
4864849.158,-7379.7994,1
4864842.181,-7383.6702,1
4864855.09,-7376.6318,1
4864861.756,-7376.317117,1
4864861.756,-7376.317117,1
4864845.605,-7374.3475,1
4864842.961,-7377.07827,1
4864849.303,-7372.803,1
4864841.752,-7359.193,1
4864845.549,-7366.0378,1
4864850.151,-7363.986105,1
4864840.962,-7353.466112,1
4864836.4,-7349.546,1
4864829.05,-7336.299,1
4864846.028,-7355.50228,1
4864837.955,-7352.3488,1
4864825.282,-7337.7161,1
4864823.281,-7341.635427,1
4864832.494,-7332.154229,1
4864825.915,-7338.858,1
4864824.407,-7327.9291,1
4864827.72,-7323.550654,1
4864827.72,-7323.550654,1
4864818.292,-7316.9068,1
4864821.407,-7338.25904,1
4864812.441,-7303.794296,1
4864809.973,-7317.617267,1
4864813.715,-7316.8672,1
4864812.695,-7309.8493,1
4864807.625,-7312.6622,1
4864808.964,-7311.9194,1
4864800.671,-7310.70086,1
4864802.072,-7315.7434,1
4864804.135,-7308.779112,1
4864800.784,-7316.4574,1
4864800.671,-7310.70086,1
4864814.533,-7318.3411,1
4864797.237,-7312.583238,1
4864817.717,-7324.0807,1
4864821.437,-7330.7869,1
4864818.357,-7325.2341,1
4864815.693,-7327.959274,1
4864813.82,-7324.582886,1
4864829.558,-7345.4233,1
4864833.495,-7352.5203,1
4864822.171,-7332.1088,1
4864822.171,-7332.1088,1
4864841.108,-7366.2424,1
4864837.921,-7360.4973,1
4864841.108,-7366.2424,1
4864834.163,-7353.7234,1
4864837.274,-7359.3311,1
4864836.925,-7394.577825,1
4864836.056,-7390.6206,1
4864841.783,-7367.4588,1
4864844.887,-7373.0528,1
4864835.035,-7390.7347,1
4864866.856,-7474.5538,0
4864794.629,-7317.651,1
4864792.063,-7313.73112,1
4864792.063,-7313.73112,1
4864829.266,-7454.2391,0
4864826.59,-7445.557874,0
4864864.365,-7469.8715,0
4864859.364,-7466.445299,0
4864859.364,-7466.445299,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864830.765,-7456.9775,0
4864824.97,-7460.2797,0
4864826.59,-7445.557874,0
4864827.938,-7468.870245,0
4864827.938,-7468.870245,0
4864817.724,-7450.481995,0
4864827.938,-7468.870245,0
4864827.938,-7468.870245,0
4864823.61,-7457.6655,0
4864817.724,-7450.481995,0
4864852.15,-7458.3811,0
4864817.724,-7450.481995,0
4864817.724,-7450.481995,0
4864864.126,-7439.6245,0
4864872.437,-7441.934193,0
4864873.133,-7425.6611,0
4864864.108,-7426.938324,0
4864861.71,-7435.1373,0
4864890.038,-7410.6923,0
4864878.155,-7435.0675,0
4864890.417,-7404.491683,0
4864877.686,-7423.0609,0
4864885.406,-7411.3286,0
4864895.579,-7422.259,0
4864887.75,-7410.0266,0
4864898.435,-7424.804142,0
4864890.417,-7404.491683,0
4864891.733,-7427.691686,0
4864893.576,-7432.243842,0
4864896.058,-7426.6278,0
4864896.747,-7427.8684,0
4864886.352,-7431.146403,0
4864889.443,-7432.5748,0
4864891.204,-7435.9902,0
4864887.9,-7435.765817,0
4864899.975,-7426.4836,0
4864890.838,-7439.661806,0
4864891.477,-7436.1229,0
4864896.601,-7436.454792,0
4864892.818,-7435.3779,0
4864901.76,-7424.4078,0
4864899.692,-7429.617125,0
4864899.692,-7429.617125,0
4864901.335,-7425.7281,0
4864815.057,-7469.8892,1
4864820.413,-7466.9637,1
4864831.358,-7458.0493,1
4864836.803,-7463.946535,0
4864852.15,-7458.3811,1
4864828.667,-7453.1704,1
4864861.71,-7435.1373,1
4864815.286,-7457.7555,1
4864810.03,-7460.7679,1
4864877.686,-7423.0609,1
4864881.275,-7414.916941,1
4864893.033,-7417.5023,1
4864892.912,-7408.714526,1
4864873.133,-7425.6611,1
4864878.155,-7435.0675,1
4864883.153,-7432.4481,1
4864903.13,-7427.111388,1
4864903.13,-7427.111388,1
4864895.579,-7422.259,1
4864838.919,-7390.1847,1
4864841.241,-7391.930192,1
4864841.241,-7391.930192,1
4864864.126,-7439.6245,1
4864855.539,-7374.8973,1
4864842.181,-7383.6702,1
4864849.158,-7379.7994,1
4864845.755,-7381.6869,1
4864842.961,-7377.07827,1
4864845.605,-7374.3475,1
4864861.756,-7376.317117,1
4864861.756,-7376.317117,1
4864855.09,-7376.6318,1
4864849.303,-7372.803,1
4864850.151,-7363.986105,1
4864845.549,-7366.0378,1
4864841.752,-7359.193,1
4864829.05,-7336.299,1
4864836.4,-7349.546,1
4864836.4,-7349.546,1
4864846.028,-7355.50228,1
4864837.955,-7352.3488,1
4864825.282,-7337.7161,1
4864825.915,-7338.858,1
4864832.494,-7332.154229,1
4864823.281,-7341.635427,1
4864818.292,-7316.9068,1
4864824.407,-7327.9291,1
4864813.715,-7316.8672,1
4864821.407,-7338.25904,1
4864827.72,-7323.550654,1
4864812.695,-7309.8493,1
4864809.973,-7317.617267,1
4864808.964,-7311.9194,1
4864812.441,-7303.794296,1
4864807.625,-7312.6622,1
4864800.671,-7310.70086,1
4864800.671,-7310.70086,1
4864802.072,-7315.7434,1
4864804.135,-7308.779112,1
4864814.533,-7318.3411,1
4864800.784,-7316.4574,1
4864817.717,-7324.0807,1
4864797.237,-7312.583238,1
4864813.82,-7324.582886,1
4864818.357,-7325.2341,1
4864815.693,-7327.959274,1
4864821.437,-7330.7869,1
4864833.495,-7352.5203,1
4864829.558,-7345.4233,1
4864822.171,-7332.1088,1
4864822.171,-7332.1088,1
4864837.274,-7359.3311,1
4864841.108,-7366.2424,1
4864841.783,-7367.4588,1
4864834.163,-7353.7234,1
4864837.921,-7360.4973,1
4864844.887,-7373.0528,1
4864836.056,-7390.6206,1
4864835.035,-7390.7347,1
4864836.925,-7394.577825,1
4864795.149,-7317.0125,1
4864792.063,-7313.73112,1
4864792.063,-7313.73112,1
4864794.629,-7317.651,1
4864866.856,-7474.5538,0
4864859.364,-7466.445299,0
4864864.365,-7469.8715,0
4864859.364,-7466.445299,0
4864829.266,-7454.2391,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864827.938,-7468.870245,0
4864824.97,-7460.2797,0
4864830.765,-7456.9775,0
4864826.59,-7445.557874,0
4864823.61,-7457.6655,0
4864817.724,-7450.481995,0
4864827.938,-7468.870245,0
4864827.938,-7468.870245,0
4864827.938,-7468.870245,0
4864817.724,-7450.481995,0
4864852.15,-7458.3811,0
4864817.724,-7450.481995,0
4864817.724,-7450.481995,0
4864864.126,-7439.6245,0
4864861.71,-7435.1373,0
4864872.437,-7441.934193,0
4864873.133,-7425.6611,0
4864864.108,-7426.938324,0
4864885.406,-7411.3286,0
4864877.686,-7423.0609,0
4864890.038,-7410.6923,0
4864878.155,-7435.0675,0
4864898.435,-7424.804142,0
4864890.417,-7404.491683,0
4864887.75,-7410.0266,0
4864895.579,-7422.259,0
4864890.417,-7404.491683,0
4864896.058,-7426.6278,0
4864893.576,-7432.243842,0
4864896.747,-7427.8684,0
4864891.733,-7427.691686,0
4864891.204,-7435.9902,0
4864887.9,-7435.765817,0
4864889.443,-7432.5748,0
4864886.352,-7431.146403,0
4864891.477,-7436.1229,0
4864892.818,-7435.3779,0
4864896.601,-7436.454792,0
4864890.838,-7439.661806,0
4864899.692,-7429.617125,0
4864899.692,-7429.617125,0
4864901.76,-7424.4078,0
4864899.975,-7426.4836,0
4864901.335,-7425.7281,0
4864836.803,-7463.946535,0
4864820.413,-7466.9637,1
4864815.057,-7469.8892,1
4864852.15,-7458.3811,1
4864831.358,-7458.0493,1
4864815.286,-7457.7555,1
4864861.71,-7435.1373,1
4864810.03,-7460.7679,1
4864828.667,-7453.1704,1
4864877.686,-7423.0609,1
4864893.033,-7417.5023,1
4864892.912,-7408.714526,1
4864881.275,-7414.916941,1
4864873.133,-7425.6611,1
4864903.13,-7427.111388,1
4864903.13,-7427.111388,1
4864883.153,-7432.4481,1
4864895.579,-7422.259,1
4864841.241,-7391.930192,1
4864878.155,-7435.0675,1
4864864.126,-7439.6245,1
4864838.919,-7390.1847,1
4864841.241,-7391.930192,1
4864845.755,-7381.6869,1
4864849.158,-7379.7994,1
4864855.539,-7374.8973,1
4864842.181,-7383.6702,1
4864842.961,-7377.07827,1
4864855.09,-7376.6318,1
4864861.756,-7376.317117,1
4864845.605,-7374.3475,1
4864861.756,-7376.317117,1
4864845.549,-7366.0378,1
4864850.151,-7363.986105,1
4864849.303,-7372.803,1
4864841.752,-7359.193,1
4864837.955,-7352.3488,1
4864836.4,-7349.546,1
4864829.05,-7336.299,1
4864832.494,-7332.154229,1
4864846.028,-7355.50228,1
4864823.281,-7341.635427,1
4864825.915,-7338.858,1
4864825.282,-7337.7161,1
4864821.407,-7338.25904,1
4864818.292,-7316.9068,1
4864824.407,-7327.9291,1
4864827.72,-7323.550654,1
4864827.72,-7323.550654,1
4864812.695,-7309.8493,1
4864813.715,-7316.8672,1
4864812.441,-7303.794296,1
4864808.964,-7311.9194,1
4864809.973,-7317.617267,1
4864800.671,-7310.70086,1
4864804.135,-7308.779112,1
4864807.625,-7312.6622,1
4864802.072,-7315.7434,1
4864800.671,-7310.70086,1
4864800.784,-7316.4574,1
4864814.533,-7318.3411,1
4864817.717,-7324.0807,1
4864797.237,-7312.583238,1
4864818.357,-7325.2341,1
4864821.437,-7330.7869,1
4864815.693,-7327.959274,1
4864813.82,-7324.582886,1
4864822.171,-7332.1088,1
4864834.163,-7353.7234,1
4864833.495,-7352.5203,1
4864829.558,-7345.4233,1
4864822.171,-7332.1088,1
4864841.783,-7367.4588,1
4864841.108,-7366.2424,1
4864837.274,-7359.3311,1
4864837.921,-7360.4973,1
4864844.887,-7373.0528,1
4864836.056,-7390.6206,1
4864794.629,-7317.651,1
4864835.035,-7390.7347,1
4864836.925,-7394.577825,1
4864866.856,-7474.5538,0
4864795.149,-7317.0125,1
4864792.063,-7313.73112,1
4864792.063,-7313.73112,1
4864859.364,-7466.445299,0
4864864.365,-7469.8715,0
4864859.364,-7466.445299,0
4864829.266,-7454.2391,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864826.59,-7445.557874,0
4864827.938,-7468.870245,0
4864826.59,-7445.557874,0
4864830.765,-7456.9775,0
4864824.97,-7460.2797,0
4864823.61,-7457.6655,0
4864827.938,-7468.870245,0
4864827.938,-7468.870245,0
4864817.724,-7450.481995,0
4864827.938,-7468.870245,0
4864817.724,-7450.481995,0
4864817.724,-7450.481995,0
4864852.15,-7458.3811,0
4864817.724,-7450.481995,0
4864873.133,-7425.6611,0
4864861.71,-7435.1373,0
4864864.126,-7439.6245,0
4864872.437,-7441.934193,0
4864864.108,-7426.938324,0
4864878.155,-7435.0675,0
4864890.038,-7410.6923,0
4864890.417,-7404.491683,0
4864877.686,-7423.0609,0
4864885.406,-7411.3286,0
4864898.435,-7424.804142,0
4864895.579,-7422.259,0
4864887.75,-7410.0266,0
4864890.417,-7404.491683,0
4864896.747,-7427.8684,0
4864893.576,-7432.243842,0
4864896.058,-7426.6278,0
4864891.733,-7427.691686,0
4864889.443,-7432.5748,0
4864891.204,-7435.9902,0
4864886.352,-7431.146403,0
4864887.9,-7435.765817,0
4864899.975,-7426.4836,0
4864892.818,-7435.3779,0
4864891.477,-7436.1229,0
4864890.838,-7439.661806,0
4864896.601,-7436.454792,0
4864899.692,-7429.617125,0
4864901.335,-7425.7281,0
4864901.76,-7424.4078,0
4864899.692,-7429.617125,0
4864815.057,-7469.8892,1
4864820.413,-7466.9637,1
4864852.15,-7458.3811,1
4864831.358,-7458.0493,1
4864836.803,-7463.946535,0
4864861.71,-7435.1373,1
4864810.03,-7460.7679,1
4864815.286,-7457.7555,1
4864828.667,-7453.1704,1
4864873.133,-7425.6611,1
4864893.033,-7417.5023,1
4864881.275,-7414.916941,1
4864892.912,-7408.714526,1
4864877.686,-7423.0609,1
4864895.579,-7422.259,1
4864903.13,-7427.111388,1
4864883.153,-7432.4481,1
4864878.155,-7435.0675,1
4864903.13,-7427.111388,1
4864841.241,-7391.930192,1
4864864.126,-7439.6245,1
4864841.241,-7391.930192,1
4864838.919,-7390.1847,1
4864855.539,-7374.8973,1
4864842.181,-7383.6702,1
4864845.755,-7381.6869,1
4864849.158,-7379.7994,1
4864861.756,-7376.317117,1
4864845.605,-7374.3475,1
4864842.961,-7377.07827,1
4864855.09,-7376.6318,1
4864861.756,-7376.317117,1
4864841.752,-7359.193,1
4864845.549,-7366.0378,1
4864849.303,-7372.803,1
4864850.151,-7363.986105,1
4864846.028,-7355.50228,1
4864836.4,-7349.546,1
4864840.663,-7346.874918,1
4864836.4,-7349.546,1
4864837.955,-7352.3488,1
4864825.282,-7337.7161,1
4864832.494,-7332.154229,1
4864825.915,-7338.858,1
4864823.281,-7341.635427,1
4864829.05,-7336.299,1
4864824.407,-7327.9291,1
4864821.407,-7338.25904,1
4864818.292,-7316.9068,1
4864827.72,-7323.550654,1
4864812.695,-7309.8493,1
4864808.964,-7311.9194,1
4864809.973,-7317.617267,1
4864813.715,-7316.8672,1
4864812.441,-7303.794296,1
4864807.625,-7312.6622,1
4864802.072,-7315.7434,1
4864804.135,-7308.779112,1
