LO,LA,FL
-7385.23221,4864835.897,4
-7314.50852,4864792.063,3
-7326.361664,4864794.637,4
-7413.925112,4864787.826,3
-7407.294196,4864799.694,3
-7411.308361,4864793.159,3
-7413.356835,4864789.237,3
-7386.344422,4864835.141,4
-7405.328108,4864787.14,3
-7405.400372,4864789.776,3
-7412.792895,4864785.094,3
-7403.277712,4864788.473,3
-7397.983633,4864784.362,3
-7399.49477,4864785.436,3
-7396.676968,4864785.224,3
-7398.939395,4864786.569,3
-7404.735019,4864787.466,3
-7389.801249,4864781.451,3
-7389.651576,4864779.608,3
-7392.349749,4864780.616,3
-7391.228664,4864782.152,3
-7382.402649,4864777.661,3
-7374.974854,4864773.853,3
-7385.093463,4864776.741,3
-7385.08211,4864778.287,3
-7384.260924,4864776.096,3
-7368.221768,4864769.406,3
-7370.285137,4864768.538,3
-7368.425088,4864767.887,3
-7368.037603,4864770.098,3
-7360.779762,4864764.878,3
-7357.833568,4864761.021,3
-7362.376257,4864766.471,3
-7360.261963,4864764.017,3
-7365.071785,4864765.161,3
-7350.29518,4864757.249,3
-7356.596424,4864762.54,3
-7355.69454,4864759.909,3
-7355.524184,4864761.824,3
-7349.066338,4864756.556,3
-7348.107546,4864758.103,3
-7344.916617,4864749.576,3
-7349.457713,4864758.806,3
-7347.984434,4864748.266,3
-7338.370556,4864763.227,3
-7343.88552,4864750.94,3
-7341.145321,4864756.342,3
-7341.329369,4864757.467,3
-7374.06406,4864772.328,3
-7403.409726,4864808.256,3
-7335.80118,4864767.318,3
-7331.871328,4864768.479,3
-7338.183164,4864764.479,3
-7384.90037,4864838.959,4
-7402.335134,4864811.53,3
-7402.413154,4864809.153,3
-7384.332418,4864840.397,4
-7381.621011,4864845.757,4
-7372.633544,4864849.303,4
-7377.201187,4864852.029,4
-7378.383141,4864852.802,4
-7380.419664,4864847.236,4
-7359.481949,4864841.727,4
-7370.346071,4864847.754,4
-7356.87651,4864840.32,4
-7363.765191,4864844.021,4
-7367.870092,4864845.582,4
-7334.697799,4864828.23,4
-7326.352633,4864824.423,4
-7352.340558,4864837.95,4
-7348.752987,4864836.155,4
-7313.306961,4864807.625,4
-7310.48336,4864815.157,4
-7312.748,4864810.432,4
-7314.540601,4864816.758,4
-7321.369187,4864820.751,4
-7317.498272,4864800.784,4
-7361.120748,4864837.921,4
-7315.488381,4864802.193,4
-7313.039472,4864813.294,4
-7352.979383,4864833.495,4
-7345.746763,4864830.357,4
-7344.604265,4864834.163,4
-7360.069457,4864833.421,4
-7359.706167,4864837.274,4
-7332.448637,4864822.171,4
-7338.485273,4864825.915,4
-7328.657311,4864821.437,4
-7333.779502,4864825.282,4
-7326.665615,4864817.717,4
-7325.013392,4864818.357,4
-7317.703393,4864813.715,4
-7374.289336,4864845.605,4
-7320.81887,4864813.415,4
-7323.74038,4864794.559,4
-7367.517515,4864841.783,4
-7365.324463,4864841.108,4
-7372.991949,4864845.074,4
-7407.240418,4864799.694,3
-7388.266348,4864835.897,4
-7327.259664,4864795.237,4
-7385.25179,4864835.37,4
-7313.91926,4864792.063,4
-7413.872635,4864787.826,3
-7413.004615,4864789.237,3
-7410.785799,4864792.509,3
-7412.91174,4864785.033,3
-7403.30405,4864788.473,3
-7398.745515,4864785.519,3
-7404.67717,4864788.219,3
-7405.123109,4864789.776,3
-7404.703331,4864787.466,3
-7398.156122,4864784.362,3
-7396.732263,4864785.224,3
-7398.694257,4864784.648,3
-7391.205725,4864782.152,3
-7385.154087,4864778.287,3
-7385.175789,4864776.741,3
-7389.61901,4864781.451,3
-7392.211272,4864780.616,3
-7392.504624,4864779.791,3
-7370.359526,4864768.538,3
-7384.119669,4864776.096,3
-7375.135872,4864773.853,3
-7382.46144,4864777.661,3
-7368.825754,4864767.887,3
-7367.865162,4864769.406,3
-7362.397703,4864766.471,3
-7365.331066,4864765.161,3
-7367.856213,4864770.098,3
-7357.665464,4864761.021,3
-7360.132065,4864764.017,3
-7356.387308,4864762.54,3
-7360.525382,4864764.878,3
-7349.416825,4864758.806,3
-7355.744156,4864759.909,3
-7350.273104,4864757.249,3
-7348.934691,4864756.556,3
-7355.61274,4864761.724,3
-7348.192151,4864758.103,3
-7343.970847,4864750.94,3
-7344.892207,4864749.576,3
-7347.016866,4864750.526,3
-7341.836168,4864757.586,3
-7334.67269,4864767.318,3
-7341.40384,4864756.223,3
-7338.630141,4864763.227,3
-7338.419318,4864764.479,3
-7403.777576,4864808.256,3
-7333.827405,4864768.479,3
-7374.011268,4864775.939,3
-7402.431689,4864809.153,3
-7402.335134,4864811.53,3
-7384.400062,4864840.397,4
-7381.06015,4864845.757,4
-7380.286812,4864847.236,4
-7384.987409,4864838.959,4
-7378.270733,4864852.802,4
-7371.797773,4864849.303,4
-7370.583511,4864847.754,4
-7376.688221,4864852.029,4
-7356.604831,4864840.32,4
-7367.887043,4864845.582,4
-7359.477789,4864841.727,4
-7363.73389,4864844.021,4
-7352.340558,4864837.95,4
-7325.514297,4864824.255,4
-7334.406962,4864828.23,4
-7321.571593,4864820.499,4
-7348.037736,4864835.24,4
-7314.67115,4864816.74,4
-7313.484149,4864807.625,4
-7315.916071,4864802.072,4
-7310.307203,4864815.157,4
-7314.179552,4864808.774,4
-7317.372842,4864800.784,4
-7360.310095,4864837.274,4
-7313.261343,4864813.294,4
-7361.12781,4864837.921,4
-7349.144934,4864834.163,4
-7347.023999,4864830.357,4
-7360.113042,4864833.421,4
-7338.362479,4864825.915,4
-7352.985729,4864833.495,4
-7332.491843,4864822.171,4
-7336.003938,4864825.282,4
-7325.189414,4864818.357,4
-7327.025346,4864817.717,4
-7330.636605,4864821.437,4
-7317.73763,4864813.715,4
-7374.247495,4864845.605,4
-7319.202209,4864814.34,4
-7372.308823,4864844.887,4
-7320.314418,4864795.237,4
-7313.870858,4864792.063,4
-7325.363057,4864794.559,4
-7363.986499,4864841.108,4
-7367.315935,4864841.783,4
-7389.856654,4864835.897,4
-7410.186449,4864790.945,3
-7388.317197,4864835.141,4
-7407.385513,4864799.694,3
-7414.017534,4864785.033,3
-7403.349552,4864789.776,3
-7415.923737,4864787.114,3
-7413.562309,4864789.237,3
-7404.873853,4864788.219,3
-7397.896155,4864784.362,3
-7404.320689,4864787.432,3
-7402.309752,4864787.736,3
-7398.804598,4864785.679,3
-7389.602179,4864781.451,3
-7395.599577,4864785.307,3
-7392.193155,4864780.616,3
-7398.692057,4864784.648,3
-7391.986398,4864782.152,3
-7382.853762,4864777.661,3
-7383.02788,4864778.287,3
-7385.195562,4864776.741,3
-7392.013424,4864779.426,3
-7385.588115,4864776.096,3
-7370.29636,4864768.538,3
-7368.232285,4864770.098,3
-7375.356078,4864773.853,3
-7365.355848,4864765.161,3
-7367.764165,4864769.406,3
-7362.23706,4864766.505,3
-7361.239791,4864763.982,3
-7367.89634,4864767.887,3
-7357.75592,4864761.021,3
-7355.591463,4864759.909,3
-7356.119041,4864762.54,3
-7361.156372,4864764.878,3
-7349.078123,4864756.556,3
-7348.348611,4864758.103,3
-7349.292029,4864758.806,3
-7351.452295,4864757.249,3
-7355.343016,4864761.724,3
-7341.215082,4864756.342,3
-7347.127657,4864750.526,3
-7341.848146,4864757.999,3
-7344.096344,4864750.94,3
-7344.930699,4864749.576,3
-7338.987369,4864763.227,3
-7337.754005,4864764.479,3
-7332.815032,4864768.479,3
-7334.70856,4864767.318,3
-7379.530288,4864809.153,3
-7385.28669,4864838.991,4
-7398.379398,4864808.256,3
-7401.444881,4864811.53,3
-7370.948679,4864772.362,3
-7377.187444,4864847.236,4
-7378.321602,4864851.286,4
-7380.691081,4864845.757,4
-7383.719343,4864840.789,4
-7370.427868,4864847.754,4
-7365.213529,4864845.582,4
-7376.699772,4864852.029,4
-7362.523769,4864849.303,4
-7356.846948,4864840.32,4
-7352.230613,4864837.95,4
-7363.755468,4864844.021,4
-7348.008219,4864835.24,4
-7359.690821,4864841.696,4
-7326.991002,4864824.423,4
-7314.352151,4864816.74,4
-7334.461367,4864828.23,4
-7321.555205,4864820.535,4
-7316.219497,4864802.981,4
-7317.12734,4864800.784,4
-7312.690986,4864809.228,4
-7310.622243,4864815.021,4
-7316.529804,4864807.625,4
-7360.058949,4864833.421,4
-7310.971873,4864812.881,4
-7360.218075,4864837.921,4
-7360.038346,4864837.274,4
-7352.940429,4864833.495,4
-7345.911559,4864829.742,4
-7335.731287,4864825.282,4
-7351.702117,4864834.163,4
-7338.620532,4864825.915,4
-7334.705225,4864822.171,4
-7329.68731,4864821.437,4
-7326.442904,4864817.717,4
-7325.857513,4864818.357,4
-7373.192881,4864844.659,4
-7374.309287,4864845.605,4
-7321.651868,4864813.394,4
-7317.678352,4864813.715,4
-7365.986494,4864841.699,4
-7323.477167,4864794.559,4
-7363.230175,4864841.108,4
-7320.218642,4864795.237,4
-7313.964998,4864792.063,4
-7390.078104,4864835.897,4
-7388.149165,4864835.141,4
-7407.394695,4864799.694,3
-7409.508409,4864792.267,3
-7413.310234,4864789.237,3
-7404.731362,4864788.12,3
-7413.466281,4864785.033,3
-7415.312104,4864787.114,3
-7401.737631,4864789.311,3
-7405.286411,4864788.438,3
-7403.407869,4864787.736,3
-7396.962933,4864785.785,3
-7398.544925,4864784.362,3
-7396.80816,4864785.502,3
-7386.071909,4864781.451,3
-7389.74343,4864782.152,3
-7400.1723,4864790.512,3
-7392.259641,4864780.616,3
-7385.036527,4864776.741,3
-7391.618446,4864780.005,3
-7382.807133,4864777.661,3
-7383.987908,4864778.287,3
-7370.283172,4864768.538,3
-7367.58405,4864770.098,3
-7367.973122,4864767.887,3
-7384.459649,4864776.096,3
-7374.828622,4864773.853,3
-7361.898597,4864765.854,3
-7360.920135,4864764.066,3
-7364.656701,4864763.38,3
-7368.030114,4864769.406,3
-7355.915287,4864759.909,3
-7357.800981,4864761.021,3
-7361.29758,4864764.878,3
-7355.307233,4864761.724,3
-7356.178132,4864762.54,3
-7349.311567,4864758.806,3
-7348.344905,4864758.103,3
-7349.276754,4864756.908,3
-7351.275099,4864757.102,3
-7344.876719,4864750.94,3
-7340.958412,4864757.999,3
-7341.769854,4864755.727,3
-7345.025205,4864749.576,3
-7345.329841,4864749.199,3
-7332.567739,4864768.479,3
-7332.156855,4864767.318,3
-7338.396892,4864764.451,3
-7339.969747,4864763.227,3
-7384.243672,4864839.163,4
-7402.125681,4864811.53,3
-7377.613764,4864773.091,3
-7400.36172,4864808.256,3
-7393.242075,4864809.153,3
-7376.94363,4864847.236,4
-7381.03286,4864846.428,4
-7378.315426,4864851.286,4
-7383.603081,4864840.789,4
-7369.62586,4864847.754,4
-7363.493077,4864844.021,4
-7366.549037,4864845.582,4
-7368.344029,4864849.303,4
-7376.731413,4864852.029,4
-7352.397074,4864837.95,4
-7348.615134,4864835.274,4
-7360.04807,4864841.38,4
-7356.960687,4864840.268,4
-7321.625612,4864820.535,4
-7334.470114,4864828.23,4
-7315.82214,4864816.74,4
-7327.251825,4864824.423,4
-7312.21697,4864807.616,4
-7316.333762,4864802.981,4
-7310.343919,4864815.157,4
-7314.98536,4864807.503,4
-7361.232475,4864837.921,4
-7311.468842,4864811.517,4
-7360.430832,4864837.274,4
-7360.38523,4864833.421,4
-7316.938462,4864800.784,4
-7352.986574,4864834.163,4
-7339.162314,4864825.915,4
-7353.701522,4864833.495,4
-7346.684857,4864830.173,4
-7324.491392,4864818.102,4
-7339.973048,4864822.171,4
-7335.318905,4864825.282,4
-7326.427122,4864817.717,4
-7331.054083,4864821.437,4
-7318.831298,4864809.976,4
-7317.593207,4864813.715,4
-7373.239494,4864844.659,4
-7374.31918,4864845.605,4
-7367.039957,4864841.733,4
-7365.875655,4864841.108,4
-7317.837781,4864795.237,4
-7321.776484,4864794.559,4
-7313.95173,4864792.063,4
-7410.854155,4864791.897,3
-7389.84976,4864835.897,4
-7409.131413,4864796.278,3
-7385.884715,4864833.473,4
-7413.872505,4864785.402,3
-7413.515926,4864787.171,3
-7412.741715,4864789.237,3
-7402.045179,4864788.203,3
-7402.492845,4864789.601,3
-7405.30115,4864788.624,3
-7403.646435,4864787.736,3
-7396.074945,4864785.785,3
-7398.55169,4864784.362,3
-7392.161134,4864780.616,3
-7398.672349,4864785.869,3
-7396.210086,4864785.307,3
-7389.018285,4864782.04,3
-7388.936684,4864781.451,3
-7390.848029,4864780.005,3
-7384.15525,4864778.287,3
-7382.873327,4864776.741,3
-7382.389496,4864777.649,3
-7371.907269,4864773.737,3
-7346.550113,4864770.098,3
-7383.568417,4864776.096,3
-7369.525476,4864768.553,3
-7367.929398,4864767.887,3
-7367.572844,4864769.406,3
-7364.078978,4864763.473,3
-7362.46603,4864765.352,3
-7362.151476,4864763.67,3
-7356.618908,4864761.724,3
-7357.058176,4864760.987,3
-7359.261939,4864762.54,3
-7354.719508,4864763.604,3
-7356.03092,4864760.656,3
-7348.356183,4864758.103,3
-7349.262021,4864756.908,3
-7348.597776,4864759.409,3
-7352.166192,4864758.062,3
-7346.00185,4864749.199,3
-7341.627131,4864754.886,3
-7342.437183,4864758.268,3
-7343.719591,4864750.94,3
-7345.05992,4864749.576,3
-7339.140524,4864763.227,3
-7332.147626,4864767.318,3
-7339.724526,4864764.182,3
-7336.351252,4864768.479,3
-7399.379495,4864811.53,3
-7383.06853,4864839.345,4
-7388.859865,4864808.383,3
-7393.935272,4864809.512,3
-7376.399866,4864773.994,3
-7380.668526,4864845.912,4
-7378.212183,4864852.693,4
-7377.678908,4864848.608,4
-7384.157586,4864841.718,4
-7369.817582,4864847.754,4
-7365.281084,4864845.582,4
-7363.505107,4864844.021,4
-7368.017055,4864849.303,4
-7377.044388,4864852.029,4
-7356.714894,4864838.763,4
-7348.695315,4864835.24,4
-7351.869998,4864839.51,4
-7352.020359,4864837.95,4
-7334.452799,4864828.23,4
-7315.847966,4864816.74,4
-7328.097465,4864823.411,4
-7320.966347,4864820.403,3
-7310.404257,4864814.278,4
-7312.552116,4864808.439,4
-7314.367986,4864807.503,4
-7318.674985,4864801.889,4
-7316.928411,4864800.784,4
-7361.138756,4864837.274,4
-7360.567112,4864833.505,4
-7311.019254,4864811.517,4
-7344.047367,4864833.214,3
-7361.668263,4864837.921,4
-7336.648364,4864825.282,3
-7338.947356,4864825.915,4
-7353.293825,4864832.939,4
-7346.222123,4864831.548,4
-7332.306768,4864822.171,4
-7331.258879,4864821.066,4
-7329.93472,4864817.262,4
-7324.571601,4864818.357,4
-7373.009278,4864844.674,4
-7318.95517,4864810.998,4
-7318.05577,4864813.715,4
-7372.084335,4864844.839,4
-7367.012967,4864841.687,4
-7322.555372,4864794.559,4
-7365.437102,4864841.108,4
-7315.375928,4864792.063,3
-7317.941788,4864795.237,4
-7383.223976,4864833.473,4
-7469.501017,4864866.143,0
-7387.400172,4864835.897,4
-7470.99234,4864865.116,0
-7467.381425,4864859.988,0
-7452.153434,4864829.315,0
-7468.570116,4864862.439,0
-7446.44231,4864826.786,0
-7447.649988,4864826.471,0
-7447.356767,4864826.395,0
-7446.637607,4864826.934,0
-7447.029508,4864827.559,0
-7446.610671,4864826.554,0
-7458.492375,4864829.706,0
-7467.271377,4864828.587,0
-7457.517149,4864821.465,0
-7467.962208,4864826.654,0
-7467.138512,4864827.938,0
-7454.374335,4864825.016,0
-7462.0017,4864824.925,0
-7452.409322,4864826.82,0
-7451.401916,4864820.571,0
-7439.323894,4864872.695,0
-7450.815501,4864821.548,0
-7438.869708,4864869.883,0
-7453.050712,4864818.753,0
-7458.039034,4864852.15,0
-7435.21953,4864863.804,0
-7431.004099,4864864.234,0
-7426.637952,4864874.103,0
-7441.580214,4864876.819,0
-7412.927398,4864890.412,0
-7405.834376,4864890.417,0
-7413.465054,4864891.515,0
-7416.445813,4864886.652,0
-7424.712927,4864880.535,0
-7426.771507,4864897.822,0
-7422.769849,4864893.759,0
-7417.405222,4864891.27,0
-7424.84145,4864899.969,0
-7429.701832,4864894.647,0
-7433.143896,4864891.409,0
-7428.084957,4864892.273,0
-7432.491899,4864892.418,0
-7433.214964,4864892.566,0
-7434.529135,4864892.403,0
-7427.972949,4864887.726,0
-7435.052872,4864888.728,0
-7427.419584,4864899.183,0
-7447.570668,4864895.535,0
-7434.902749,4864890.651,0
-7426.406819,4864899.969,0
-7430.860983,4864893.318,0
-7465.151746,4864832.291,0
-7425.295514,4864901.219,0
-7427.203323,4864901.059,0
-7428.648196,4864899.702,0
-7456.023672,4864852.15,1
-7466.995804,4864820.847,1
-7457.218702,4864828.667,1
-7469.062078,4864818.333,1
-7435.503027,4864868.808,1
-7461.136435,4864813.875,1
-7425.770469,4864873.25,1
-7459.631842,4864810.906,1
-7456.422239,4864829.108,1
-7410.734841,4864890.355,1
-7417.844303,4864882.973,1
-7412.542026,4864899.922,1
-7427.669314,4864877.687,1
-7423.858336,4864894.907,1
-7432.443856,4864877.862,1
-7424.087882,4864902.381,1
-7433.241108,4864881.112,1
-7426.857567,4864901.68,1
-7388.180335,4864846.749,1
-7389.066067,4864841.886,1
-7439.173379,4864863.301,1
-7387.771426,4864840.654,1
-7370.660302,4864846.399,1
-7376.019093,4864853.762,1
-7384.742711,4864842.868,1
-7380.865068,4864845.579,1
-7379.201474,4864851.869,1
-7378.148895,4864860.991,1
-7376.280623,4864855.763,1
-7377.667,4864843.044,1
-7377.284154,4864862.663,1
-7352.882654,4864846.613,1
-7366.07292,4864848.653,1
-7367.338085,4864844.572,1
-7354.15721,4864834.197,1
-7374.086826,4864853.416,1
-7358.226571,4864835.704,1
-7338.766412,4864828.855,1
-7349.565596,4864832.735,1
-7356.75263,4864837.844,1
-7342.387339,4864836.119,1
-7329.19392,4864833.385,1
-7341.919411,4864826.941,1
-7351.079074,4864823.239,1
-7336.975449,4864848.668,1
-7336.120182,4864831.295,1
-7317.986537,4864818.292,1
-7323.165504,4864823.735,1
-7316.345943,4864813.824,1
-7344.093001,4864825.125,1
-7313.691529,4864808.483,1
-7317.785003,4864811.98,1
-7312.03678,4864810.031,1
-7307.396156,4864812.184,1
-7314.957051,4864805.156,1
-7308.832021,4864806.368,1
-7309.420706,4864803.185,1
-7306.587158,4864803.462,1
-7312.359823,4864806.638,1
-7322.577587,4864795.969,1
-7312.960926,4864794.999,1
-7322.30739,4864818.434,1
-7319.486745,4864815.676,1
-7331.656719,4864824.362,1
-7331.850846,4864824.457,1
-7323.529622,4864810.689,1
-7325.196629,4864821.342,1
-7335.196516,4864808.577,1
-7347.083126,4864829.379,1
-7354.976765,4864834.212,1
-7355.845136,4864835.804,1
-7330.138982,4864821.228,1
-7360.487707,4864835.861,1
-7389.676696,4864835.93,1
-7367.233998,4864834.622,1
-7367.832945,4864844.813,1
-7372.579321,4864845.777,1
-7394.344654,4864836.925,1
-7390.115643,4864835.952,1
-7315.024387,4864794.004,1
-7317.378234,4864799.015,1
-7317.381325,4864794.724,1
-7473.082195,4864865.261,0
-7474.130548,4864864.988,0
-7466.859966,4864859.364,0
-7449.93697,4864825.746,0
-7467.469529,4864861.925,0
-7450.633745,4864829.512,0
-7447.7288,4864826.241,0
-7447.907583,4864826.395,0
-7456.76005,4864826.756,0
-7446.572869,4864826.59,0
-7456.753196,4864823.56,0
-7452.378743,4864823.39,0
-7469.125951,4864827.773,0
-7465.830406,4864828.309,0
-7456.449974,4864821.66,0
-7468.556886,4864827.938,0
-7450.068862,4864825.973,0
-7450.834361,4864819.674,0
-7465.464933,4864827.361,0
-7453.29157,4864822.317,0
-7457.173085,4864825.543,0
-7456.319721,4864820.733,0
-7454.661601,4864852.15,0
-7436.485815,4864864.275,0
-7439.705414,4864869.103,0
-7428.625405,4864864.749,0
-7436.131458,4864869.477,0
-7435.963655,4864877.126,0
-7423.811904,4864879.449,0
-7428.376782,4864887.912,0
-7411.045791,4864889.73,0
-7407.868443,4864892.882,0
-7415.758835,4864881.675,0
-7404.957641,4864890.417,0
-7426.428646,4864899.969,0
-7410.530884,4864888.476,0
-7430.438916,4864895.974,0
-7426.794333,4864892.055,0
-7422.931069,4864893.601,0
-7431.936033,4864891.991,0
-7427.507868,4864888.455,0
-7423.974441,4864895.918,0
-7430.989271,4864888.413,0
-7434.065215,4864893.927,0
-7434.465918,4864890.293,0
-7432.20518,4864891.679,0
-7434.337611,4864891.783,0
-7427.758874,4864898.633,0
-7426.019836,4864899.969,0
-7443.036882,4864897.053,0
-7433.756719,4864889.972,0
-7426.097194,4864898.802,0
-7425.240337,4864899.969,0
-7455.991849,4864835.032,0
-7417.998742,4864895.977,0
-7457.391524,4864852.15,1
-7461.302061,4864815.817,1
-7467.587527,4864818.7,1
-7458.887773,4864817.919,1
-7460.050721,4864812.457,1
-7435.752236,4864865.615,1
-7425.342702,4864875.485,1
-7432.53869,4864874.207,1
-7453.718301,4864828.726,1
-7458.655196,4864813.605,1
-7418.244546,4864897.917,1
-7411.844462,4864893.914,1
-7416.028894,4864881.53,1
-7426.329946,4864894.795,1
-7433.829794,4864872.534,1
-7438.830911,4864869.705,1
-7426.004802,4864902.381,1
-7429.651315,4864877.736,1
-7425.611212,4864902.906,1
-7391.345054,4864843.194,1
-7396.136737,4864842.744,1
-7384.227572,4864842.251,1
-7385.94008,4864843.389,1
-7373.626685,4864846.294,1
-7374.805787,4864854.516,1
-7376.401463,4864856.7,1
-7377.370827,4864849.167,1
-7382.281701,4864846.763,1
-7375.682472,4864849.969,1
-7370.448972,4864847.645,1
-7377.058894,4864843.308,1
-7377.525564,4864861.756,1
-7354.537351,4864854.366,1
-7356.8349,4864841.07,1
-7367.879964,4864850.608,1
-7370.398011,4864836.575,1
-7354.725023,4864837.317,1
-7351.490072,4864836.537,1
-7359.602267,4864840.728,1
-7355.350521,4864832.941,1
-7340.626036,4864829.122,1
-7340.093044,4864826.069,1
-7323.204887,4864829.727,0
-7360.18408,4864817.551,1
-7340.538891,4864822.56,1
-7354.11922,4864822.2,1
-7336.620185,4864828.635,1
-7322.407229,4864827.72,1
-7323.708002,4864822.707,1
-7318.019561,4864817.894,1
-7316.033353,4864811.328,1
-7317.899438,4864808.124,1
-7306.969387,4864812.262,1
-7310.734716,4864814.509,1
-7312.584468,4864809.046,1
-7315.777987,4864802.63,1
-7308.413948,4864810.772,1
-7308.583602,4864805.501,1
-7312.540057,4864808.173,1
-7317.825576,4864803.443,1
-7318.715108,4864816.338,1
-7312.182827,4864803.873,1
-7323.266801,4864819.25,1
